ID	length	range
nonAMP149872	188	151-200
nonAMP149873	214	>200
nonAMP149874	187	151-200
nonAMP149875	137	101-150
nonAMP149876	18	0-50
nonAMP149877	125	101-150
nonAMP149878	250	>200
nonAMP149879	115	101-150
nonAMP149880	215	>200
nonAMP149881	108	101-150
nonAMP149882	209	>200
nonAMP149883	41	0-50
nonAMP149884	115	101-150
nonAMP149885	249	>200
nonAMP149886	215	>200
nonAMP149887	25	0-50
nonAMP149888	184	151-200
nonAMP149889	226	>200
nonAMP149890	171	151-200
nonAMP149891	172	151-200
nonAMP149892	80	51-100
nonAMP149893	152	151-200
nonAMP149894	202	>200
nonAMP149895	227	>200
nonAMP149896	186	151-200
nonAMP149897	191	151-200
nonAMP149898	90	51-100
nonAMP149899	252	>200
nonAMP149900	150	101-150
nonAMP149901	216	>200
nonAMP149902	160	151-200
nonAMP149903	187	151-200
nonAMP149904	248	>200
nonAMP149905	61	51-100
nonAMP149906	148	101-150
nonAMP149907	173	151-200
nonAMP149908	112	101-150
nonAMP149909	241	>200
nonAMP149910	212	>200
nonAMP149911	196	151-200
nonAMP149912	224	>200
nonAMP149913	112	101-150
nonAMP149914	153	151-200
nonAMP149915	119	101-150
nonAMP149916	176	151-200
nonAMP149917	146	101-150
nonAMP149918	243	>200
nonAMP149919	221	>200
nonAMP149920	145	101-150
nonAMP149921	254	>200
nonAMP149922	95	51-100
nonAMP149923	228	>200
nonAMP149924	240	>200
nonAMP149925	196	151-200
nonAMP149926	207	>200
nonAMP149927	205	>200
nonAMP149928	233	>200
nonAMP149929	234	>200
nonAMP149930	152	151-200
nonAMP149931	160	151-200
nonAMP149932	151	151-200
nonAMP149933	165	151-200
nonAMP149934	166	151-200
nonAMP149935	196	151-200
nonAMP149936	132	101-150
nonAMP149937	216	>200
nonAMP149938	73	51-100
nonAMP149939	193	151-200
nonAMP149940	221	>200
nonAMP149941	245	>200
nonAMP149942	229	>200
nonAMP149943	231	>200
nonAMP149944	155	151-200
nonAMP149945	158	151-200
nonAMP149946	205	>200
nonAMP149947	163	151-200
nonAMP149948	205	>200
nonAMP149949	186	151-200
nonAMP149950	212	>200
nonAMP149951	178	151-200
nonAMP149952	139	101-150
nonAMP149953	69	51-100
nonAMP149954	96	51-100
nonAMP149955	132	101-150
nonAMP149956	226	>200
nonAMP149957	156	151-200
nonAMP149958	211	>200
nonAMP149959	140	101-150
nonAMP149960	178	151-200
nonAMP149961	184	151-200
nonAMP149962	206	>200
nonAMP149963	49	0-50
nonAMP149964	212	>200
nonAMP149965	66	51-100
nonAMP149966	128	101-150
nonAMP149967	155	151-200
nonAMP149968	195	151-200
nonAMP149969	100	51-100
nonAMP149970	110	101-150
nonAMP149971	164	151-200
nonAMP149972	216	>200
nonAMP149973	179	151-200
nonAMP149974	114	101-150
nonAMP149975	190	151-200
nonAMP149976	104	101-150
nonAMP149977	176	151-200
nonAMP149978	156	151-200
nonAMP149979	143	101-150
nonAMP149980	169	151-200
nonAMP149981	185	151-200
nonAMP149982	125	101-150
nonAMP149983	199	151-200
nonAMP149984	176	151-200
nonAMP149985	220	>200
nonAMP149986	204	>200
nonAMP149987	203	>200
nonAMP149988	180	151-200
nonAMP149989	45	0-50
nonAMP149990	188	151-200
nonAMP149991	154	151-200
nonAMP149992	198	151-200
nonAMP149993	141	101-150
nonAMP149994	210	>200
nonAMP149995	125	101-150
nonAMP149996	236	>200
nonAMP149997	241	>200
nonAMP149998	98	51-100
nonAMP149999	217	>200
nonAMP150000	145	101-150
nonAMP150001	242	>200
nonAMP150002	208	>200
nonAMP150003	148	101-150
nonAMP150004	247	>200
nonAMP150005	235	>200
nonAMP150006	172	151-200
nonAMP150007	170	151-200
nonAMP150008	186	151-200
nonAMP150009	122	101-150
nonAMP150010	253	>200
nonAMP150011	100	51-100
nonAMP150012	79	51-100
nonAMP150013	113	101-150
nonAMP150014	152	151-200
nonAMP150015	183	151-200
nonAMP150016	130	101-150
nonAMP150017	21	0-50
nonAMP150018	94	51-100
nonAMP150019	78	51-100
nonAMP150020	231	>200
nonAMP150021	99	51-100
nonAMP150022	231	>200
nonAMP150023	128	101-150
nonAMP150024	238	>200
nonAMP150025	121	101-150
nonAMP150026	144	101-150
nonAMP150027	255	>200
nonAMP150028	219	>200
nonAMP150029	127	101-150
nonAMP150030	225	>200
nonAMP150031	148	101-150
nonAMP150032	246	>200
nonAMP150033	92	51-100
nonAMP150034	99	51-100
nonAMP150035	150	101-150
nonAMP150036	101	101-150
nonAMP150037	182	151-200
nonAMP150038	94	51-100
nonAMP150039	100	51-100
nonAMP150040	191	151-200
nonAMP150041	85	51-100
nonAMP150042	102	101-150
nonAMP150043	247	>200
nonAMP150044	160	151-200
nonAMP150045	153	151-200
nonAMP150046	158	151-200
nonAMP150047	148	101-150
nonAMP150048	123	101-150
nonAMP150049	167	151-200
nonAMP150050	196	151-200
nonAMP150051	228	>200
nonAMP150052	29	0-50
nonAMP150053	97	51-100
nonAMP150054	182	151-200
nonAMP150055	30	0-50
nonAMP150056	67	51-100
nonAMP150057	71	51-100
nonAMP150058	175	151-200
nonAMP150059	68	51-100
nonAMP150060	237	>200
nonAMP150061	98	51-100
nonAMP150062	90	51-100
nonAMP150063	253	>200
nonAMP150064	37	0-50
nonAMP150065	247	>200
nonAMP150066	221	>200
nonAMP150067	94	51-100
nonAMP150068	83	51-100
nonAMP150069	200	151-200
nonAMP150070	74	51-100
nonAMP150071	116	101-150
nonAMP150072	191	151-200
nonAMP150073	161	151-200
nonAMP150074	103	101-150
nonAMP150075	105	101-150
nonAMP150076	192	151-200
nonAMP150077	140	101-150
nonAMP150078	118	101-150
nonAMP150079	226	>200
nonAMP150080	214	>200
nonAMP150081	143	101-150
nonAMP150082	211	>200
nonAMP150083	126	101-150
nonAMP150084	222	>200
nonAMP150085	196	151-200
nonAMP150086	177	151-200
nonAMP150087	231	>200
nonAMP150088	171	151-200
nonAMP150089	134	101-150
nonAMP150090	203	>200
nonAMP150091	61	51-100
nonAMP150092	153	151-200
nonAMP150093	65	51-100
nonAMP150094	200	151-200
nonAMP150095	31	0-50
nonAMP150096	71	51-100
nonAMP150097	166	151-200
nonAMP150098	227	>200
nonAMP150099	244	>200
nonAMP150100	222	>200
nonAMP150101	74	51-100
nonAMP150102	212	>200
nonAMP150103	213	>200
nonAMP150104	223	>200
nonAMP150105	21	0-50
nonAMP150106	216	>200
nonAMP150107	142	101-150
nonAMP150108	238	>200
nonAMP150109	157	151-200
nonAMP150110	154	151-200
nonAMP150111	187	151-200
nonAMP150112	136	101-150
nonAMP150113	222	>200
nonAMP150114	223	>200
nonAMP150115	119	101-150
nonAMP150116	72	51-100
nonAMP150117	250	>200
nonAMP150118	105	101-150
nonAMP150119	114	101-150
nonAMP150120	112	101-150
nonAMP150121	171	151-200
nonAMP150122	178	151-200
nonAMP150123	152	151-200
nonAMP150124	185	151-200
nonAMP150125	139	101-150
nonAMP150126	121	101-150
nonAMP150127	209	>200
nonAMP150128	56	51-100
nonAMP150129	124	101-150
nonAMP150130	102	101-150
nonAMP150131	147	101-150
nonAMP150132	187	151-200
nonAMP150133	210	>200
nonAMP150134	153	151-200
nonAMP150135	182	151-200
nonAMP150136	18	0-50
nonAMP150137	207	>200
nonAMP150138	178	151-200
nonAMP150139	161	151-200
nonAMP150140	244	>200
nonAMP150141	149	101-150
nonAMP150142	89	51-100
nonAMP150143	168	151-200
nonAMP150144	105	101-150
nonAMP150145	118	101-150
nonAMP150146	107	101-150
nonAMP150147	211	>200
nonAMP150148	253	>200
nonAMP150149	126	101-150
nonAMP150150	153	151-200
nonAMP150151	255	>200
nonAMP150152	223	>200
nonAMP150153	21	0-50
nonAMP150154	157	151-200
nonAMP150155	89	51-100
nonAMP150156	137	101-150
nonAMP150157	151	151-200
nonAMP150158	190	151-200
nonAMP150159	70	51-100
nonAMP150160	56	51-100
nonAMP150161	208	>200
nonAMP150162	204	>200
nonAMP150163	196	151-200
nonAMP150164	209	>200
nonAMP150165	9	0-50
nonAMP150166	130	101-150
nonAMP150167	117	101-150
nonAMP150168	248	>200
nonAMP150169	230	>200
nonAMP150170	188	151-200
nonAMP150171	126	101-150
nonAMP150172	101	101-150
nonAMP150173	86	51-100
nonAMP150174	120	101-150
nonAMP150175	254	>200
nonAMP150176	232	>200
nonAMP150177	54	51-100
nonAMP150178	95	51-100
nonAMP150179	156	151-200
nonAMP150180	206	>200
nonAMP150181	218	>200
nonAMP150182	190	151-200
nonAMP150183	96	51-100
nonAMP150184	158	151-200
nonAMP150185	213	>200
nonAMP150186	156	151-200
nonAMP150187	120	101-150
nonAMP150188	251	>200
nonAMP150189	89	51-100
nonAMP150190	181	151-200
nonAMP150191	75	51-100
nonAMP150192	239	>200
nonAMP150193	150	101-150
nonAMP150194	235	>200
nonAMP150195	185	151-200
nonAMP150196	72	51-100
nonAMP150197	215	>200
nonAMP150198	250	>200
nonAMP150199	96	51-100
nonAMP150200	142	101-150
nonAMP150201	82	51-100
nonAMP150202	153	151-200
nonAMP150203	30	0-50
nonAMP150204	218	>200
nonAMP150205	253	>200
nonAMP150206	176	151-200
nonAMP150207	75	51-100
nonAMP150208	188	151-200
nonAMP150209	179	151-200
nonAMP150210	110	101-150
nonAMP150211	102	101-150
nonAMP150212	60	51-100
nonAMP150213	82	51-100
nonAMP150214	255	>200
nonAMP150215	95	51-100
nonAMP150216	242	>200
nonAMP150217	152	151-200
nonAMP150218	241	>200
nonAMP150219	146	101-150
nonAMP150220	222	>200
nonAMP150221	234	>200
nonAMP150222	100	51-100
nonAMP150223	181	151-200
nonAMP150224	225	>200
nonAMP150225	158	151-200
nonAMP150226	48	0-50
nonAMP150227	195	151-200
nonAMP150228	215	>200
nonAMP150229	141	101-150
nonAMP150230	227	>200
nonAMP150231	159	151-200
nonAMP150232	168	151-200
nonAMP150233	89	51-100
nonAMP150234	196	151-200
nonAMP150235	206	>200
nonAMP150236	254	>200
nonAMP150237	155	151-200
nonAMP150238	208	>200
nonAMP150239	241	>200
nonAMP150240	184	151-200
nonAMP150241	248	>200
nonAMP150242	110	101-150
nonAMP150243	224	>200
nonAMP150244	223	>200
nonAMP150245	131	101-150
nonAMP150246	63	51-100
nonAMP150247	102	101-150
nonAMP150248	221	>200
nonAMP150249	202	>200
nonAMP150250	34	0-50
nonAMP150251	125	101-150
nonAMP150252	95	51-100
nonAMP150253	132	101-150
nonAMP150254	90	51-100
nonAMP150255	124	101-150
nonAMP150256	174	151-200
nonAMP150257	129	101-150
nonAMP150258	201	>200
nonAMP150259	164	151-200
nonAMP150260	166	151-200
nonAMP150261	146	101-150
nonAMP150262	185	151-200
nonAMP150263	85	51-100
nonAMP150264	240	>200
nonAMP150265	132	101-150
nonAMP150266	147	101-150
nonAMP150267	188	151-200
nonAMP150268	211	>200
nonAMP150269	247	>200
nonAMP150270	229	>200
nonAMP150271	254	>200
nonAMP150272	62	51-100
nonAMP150273	254	>200
nonAMP150274	106	101-150
nonAMP150275	75	51-100
nonAMP150276	88	51-100
nonAMP150277	66	51-100
nonAMP150278	42	0-50
nonAMP150279	54	51-100
nonAMP150280	155	151-200
nonAMP150281	172	151-200
nonAMP150282	181	151-200
nonAMP150283	201	>200
nonAMP150284	92	51-100
nonAMP150285	239	>200
nonAMP150286	208	>200
nonAMP150287	159	151-200
nonAMP150288	145	101-150
nonAMP150289	222	>200
nonAMP150290	82	51-100
nonAMP150291	228	>200
nonAMP150292	225	>200
nonAMP150293	212	>200
nonAMP150294	92	51-100
nonAMP150295	117	101-150
nonAMP150296	180	151-200
nonAMP150297	67	51-100
nonAMP150298	25	0-50
nonAMP150299	137	101-150
nonAMP150300	79	51-100
nonAMP150301	178	151-200
nonAMP150302	90	51-100
nonAMP150303	78	51-100
nonAMP150304	207	>200
nonAMP150305	158	151-200
nonAMP150306	178	151-200
nonAMP150307	250	>200
nonAMP150308	164	151-200
nonAMP150309	177	151-200
nonAMP150310	189	151-200
nonAMP150311	210	>200
nonAMP150312	194	151-200
nonAMP150313	87	51-100
nonAMP150314	196	151-200
nonAMP150315	222	>200
nonAMP150316	228	>200
nonAMP150317	142	101-150
nonAMP150318	130	101-150
nonAMP150319	126	101-150
nonAMP150320	106	101-150
nonAMP150321	127	101-150
nonAMP150322	145	101-150
nonAMP150323	132	101-150
nonAMP150324	146	101-150
nonAMP150325	139	101-150
nonAMP150326	175	151-200
nonAMP150327	78	51-100
nonAMP150328	250	>200
nonAMP150329	74	51-100
nonAMP150330	206	>200
nonAMP150331	148	101-150
nonAMP150332	149	101-150
nonAMP150333	86	51-100
nonAMP150334	98	51-100
nonAMP150335	190	151-200
nonAMP150336	245	>200
nonAMP150337	96	51-100
nonAMP150338	159	151-200
nonAMP150339	156	151-200
nonAMP150340	102	101-150
nonAMP150341	91	51-100
nonAMP150342	74	51-100
nonAMP150343	184	151-200
nonAMP150344	133	101-150
nonAMP150345	142	101-150
nonAMP150346	232	>200
nonAMP150347	238	>200
nonAMP150348	119	101-150
nonAMP150349	75	51-100
nonAMP150350	144	101-150
nonAMP150351	92	51-100
nonAMP150352	254	>200
nonAMP150353	176	151-200
nonAMP150354	229	>200
nonAMP150355	61	51-100
nonAMP150356	197	151-200
nonAMP150357	113	101-150
nonAMP150358	171	151-200
nonAMP150359	144	101-150
nonAMP150360	214	>200
nonAMP150361	97	51-100
nonAMP150362	144	101-150
nonAMP150363	141	101-150
nonAMP150364	62	51-100
nonAMP150365	176	151-200
nonAMP150366	174	151-200
nonAMP150367	212	>200
nonAMP150368	101	101-150
nonAMP150369	235	>200
nonAMP150370	183	151-200
nonAMP150371	132	101-150
nonAMP150372	146	101-150
nonAMP150373	140	101-150
nonAMP150374	252	>200
nonAMP150375	217	>200
nonAMP150376	232	>200
nonAMP150377	71	51-100
nonAMP150378	129	101-150
nonAMP150379	220	>200
nonAMP150380	209	>200
nonAMP150381	193	151-200
nonAMP150382	191	151-200
nonAMP150383	79	51-100
nonAMP150384	68	51-100
nonAMP150385	207	>200
nonAMP150386	105	101-150
nonAMP150387	64	51-100
nonAMP150388	229	>200
nonAMP150389	100	51-100
nonAMP150390	158	151-200
nonAMP150391	205	>200
nonAMP150392	189	151-200
nonAMP150393	207	>200
nonAMP150394	44	0-50
nonAMP150395	237	>200
nonAMP150396	197	151-200
nonAMP150397	200	151-200
nonAMP150398	146	101-150
nonAMP150399	249	>200
nonAMP150400	64	51-100
nonAMP150401	132	101-150
nonAMP150402	253	>200
nonAMP150403	8	0-50
nonAMP150404	109	101-150
nonAMP150405	188	151-200
nonAMP150406	198	151-200
nonAMP150407	192	151-200
nonAMP150408	169	151-200
nonAMP150409	212	>200
nonAMP150410	101	101-150
nonAMP150411	31	0-50
nonAMP150412	247	>200
nonAMP150413	174	151-200
nonAMP150414	179	151-200
nonAMP150415	144	101-150
nonAMP150416	61	51-100
nonAMP150417	239	>200
nonAMP150418	88	51-100
nonAMP150419	66	51-100
nonAMP150420	101	101-150
nonAMP150421	173	151-200
nonAMP150422	172	151-200
nonAMP150423	183	151-200
nonAMP150424	94	51-100
nonAMP150425	92	51-100
nonAMP150426	237	>200
nonAMP150427	107	101-150
nonAMP150428	75	51-100
nonAMP150429	97	51-100
nonAMP150430	217	>200
nonAMP150431	148	101-150
nonAMP150432	208	>200
nonAMP150433	29	0-50
nonAMP150434	187	151-200
nonAMP150435	94	51-100
nonAMP150436	217	>200
nonAMP150437	101	101-150
nonAMP150438	132	101-150
nonAMP150439	212	>200
nonAMP150440	196	151-200
nonAMP150441	116	101-150
nonAMP150442	226	>200
nonAMP150443	118	101-150
nonAMP150444	204	>200
nonAMP150445	71	51-100
nonAMP150446	207	>200
nonAMP150447	252	>200
nonAMP150448	200	151-200
nonAMP150449	166	151-200
nonAMP150450	248	>200
nonAMP150451	97	51-100
nonAMP150452	122	101-150
nonAMP150453	78	51-100
nonAMP150454	207	>200
nonAMP150455	225	>200
nonAMP150456	204	>200
nonAMP150457	241	>200
nonAMP150458	246	>200
nonAMP150459	236	>200
nonAMP150460	146	101-150
nonAMP150461	72	51-100
nonAMP150462	181	151-200
nonAMP150463	127	101-150
nonAMP150464	157	151-200
nonAMP150465	230	>200
nonAMP150466	158	151-200
nonAMP150467	116	101-150
nonAMP150468	160	151-200
nonAMP150469	97	51-100
nonAMP150470	248	>200
nonAMP150471	241	>200
nonAMP150472	223	>200
nonAMP150473	254	>200
nonAMP150474	137	101-150
nonAMP150475	173	151-200
nonAMP150476	129	101-150
nonAMP150477	84	51-100
nonAMP150478	135	101-150
nonAMP150479	142	101-150
nonAMP150480	141	101-150
nonAMP150481	80	51-100
nonAMP150482	90	51-100
nonAMP150483	214	>200
nonAMP150484	117	101-150
nonAMP150485	79	51-100
nonAMP150486	127	101-150
nonAMP150487	119	101-150
nonAMP150488	148	101-150
nonAMP150489	147	101-150
nonAMP150490	27	0-50
nonAMP150491	44	0-50
nonAMP150492	74	51-100
nonAMP150493	154	151-200
nonAMP150494	162	151-200
nonAMP150495	149	101-150
nonAMP150496	217	>200
nonAMP150497	184	151-200
nonAMP150498	149	101-150
nonAMP150499	179	151-200
nonAMP150500	243	>200
nonAMP150501	55	51-100
nonAMP150502	142	101-150
nonAMP150503	32	0-50
nonAMP150504	138	101-150
nonAMP150505	234	>200
nonAMP150506	90	51-100
nonAMP150507	207	>200
nonAMP150508	166	151-200
nonAMP150509	156	151-200
nonAMP150510	224	>200
nonAMP150511	119	101-150
nonAMP150512	239	>200
nonAMP150513	140	101-150
nonAMP150514	134	101-150
nonAMP150515	130	101-150
nonAMP150516	178	151-200
nonAMP150517	230	>200
nonAMP150518	170	151-200
nonAMP150519	100	51-100
nonAMP150520	100	51-100
nonAMP150521	153	151-200
nonAMP150522	66	51-100
nonAMP150523	218	>200
nonAMP150524	180	151-200
nonAMP150525	174	151-200
nonAMP150526	129	101-150
nonAMP150527	232	>200
nonAMP150528	186	151-200
nonAMP150529	248	>200
nonAMP150530	165	151-200
nonAMP150531	191	151-200
nonAMP150532	201	>200
nonAMP150533	210	>200
nonAMP150534	119	101-150
nonAMP150535	54	51-100
nonAMP150536	245	>200
nonAMP150537	106	101-150
nonAMP150538	243	>200
nonAMP150539	184	151-200
nonAMP150540	111	101-150
nonAMP150541	189	151-200
nonAMP150542	146	101-150
nonAMP150543	170	151-200
nonAMP150544	199	151-200
nonAMP150545	92	51-100
nonAMP150546	102	101-150
nonAMP150547	148	101-150
nonAMP150548	125	101-150
nonAMP150549	199	151-200
nonAMP150550	172	151-200
nonAMP150551	95	51-100
nonAMP150552	85	51-100
nonAMP150553	164	151-200
nonAMP150554	177	151-200
nonAMP150555	255	>200
nonAMP150556	97	51-100
nonAMP150557	129	101-150
nonAMP150558	219	>200
nonAMP150559	81	51-100
nonAMP150560	121	101-150
nonAMP150561	119	101-150
nonAMP150562	93	51-100
nonAMP150563	191	151-200
nonAMP150564	238	>200
nonAMP150565	118	101-150
nonAMP150566	141	101-150
nonAMP150567	34	0-50
nonAMP150568	194	151-200
nonAMP150569	186	151-200
nonAMP150570	122	101-150
nonAMP150571	132	101-150
nonAMP150572	186	151-200
nonAMP150573	31	0-50
nonAMP150574	153	151-200
nonAMP150575	191	151-200
nonAMP150576	194	151-200
nonAMP150577	91	51-100
nonAMP150578	182	151-200
nonAMP150579	49	0-50
nonAMP150580	142	101-150
nonAMP150581	38	0-50
nonAMP150582	244	>200
nonAMP150583	75	51-100
nonAMP150584	132	101-150
nonAMP150585	211	>200
nonAMP150586	251	>200
nonAMP150587	152	151-200
nonAMP150588	250	>200
nonAMP150589	152	151-200
nonAMP150590	196	151-200
nonAMP150591	223	>200
nonAMP150592	142	101-150
nonAMP150593	181	151-200
nonAMP150594	138	101-150
nonAMP150595	209	>200
nonAMP150596	149	101-150
nonAMP150597	195	151-200
nonAMP150598	154	151-200
nonAMP150599	199	151-200
nonAMP150600	64	51-100
nonAMP150601	242	>200
nonAMP150602	120	101-150
nonAMP150603	156	151-200
nonAMP150604	66	51-100
nonAMP150605	103	101-150
nonAMP150606	234	>200
nonAMP150607	191	151-200
nonAMP150608	185	151-200
nonAMP150609	180	151-200
nonAMP150610	207	>200
nonAMP150611	228	>200
nonAMP150612	55	51-100
nonAMP150613	210	>200
nonAMP150614	54	51-100
nonAMP150615	183	151-200
nonAMP150616	162	151-200
nonAMP150617	214	>200
nonAMP150618	253	>200
nonAMP150619	118	101-150
nonAMP150620	158	151-200
nonAMP150621	249	>200
nonAMP150622	122	101-150
nonAMP150623	177	151-200
nonAMP150624	160	151-200
nonAMP150625	193	151-200
nonAMP150626	181	151-200
nonAMP150627	178	151-200
nonAMP150628	154	151-200
nonAMP150629	234	>200
nonAMP150630	127	101-150
nonAMP150631	101	101-150
nonAMP150632	69	51-100
nonAMP150633	232	>200
nonAMP150634	233	>200
nonAMP150635	122	101-150
nonAMP150636	212	>200
nonAMP150637	15	0-50
nonAMP150638	233	>200
nonAMP150639	239	>200
nonAMP150640	230	>200
nonAMP150641	255	>200
nonAMP150642	218	>200
nonAMP150643	160	151-200
nonAMP150644	236	>200
nonAMP150645	245	>200
nonAMP150646	208	>200
nonAMP150647	179	151-200
nonAMP150648	139	101-150
nonAMP150649	226	>200
nonAMP150650	228	>200
nonAMP150651	212	>200
nonAMP150652	86	51-100
nonAMP150653	217	>200
nonAMP150654	199	151-200
nonAMP150655	72	51-100
nonAMP150656	245	>200
nonAMP150657	172	151-200
nonAMP150658	232	>200
nonAMP150659	203	>200
nonAMP150660	104	101-150
nonAMP150661	195	151-200
nonAMP150662	149	101-150
nonAMP150663	165	151-200
nonAMP150664	92	51-100
nonAMP150665	141	101-150
nonAMP150666	111	101-150
nonAMP150667	140	101-150
nonAMP150668	205	>200
nonAMP150669	51	51-100
nonAMP150670	218	>200
nonAMP150671	135	101-150
nonAMP150672	64	51-100
nonAMP150673	122	101-150
nonAMP150674	114	101-150
nonAMP150675	217	>200
nonAMP150676	201	>200
nonAMP150677	162	151-200
nonAMP150678	119	101-150
nonAMP150679	128	101-150
nonAMP150680	235	>200
nonAMP150681	220	>200
nonAMP150682	119	101-150
nonAMP150683	130	101-150
nonAMP150684	203	>200
nonAMP150685	254	>200
nonAMP150686	52	51-100
nonAMP150687	199	151-200
nonAMP150688	115	101-150
nonAMP150689	208	>200
nonAMP150690	181	151-200
nonAMP150691	213	>200
nonAMP150692	132	101-150
nonAMP150693	9	0-50
nonAMP150694	237	>200
nonAMP150695	74	51-100
nonAMP150696	252	>200
nonAMP150697	64	51-100
nonAMP150698	241	>200
nonAMP150699	245	>200
nonAMP150700	139	101-150
nonAMP150701	178	151-200
nonAMP150702	216	>200
nonAMP150703	166	151-200
nonAMP150704	251	>200
nonAMP150705	218	>200
nonAMP150706	204	>200
nonAMP150707	67	51-100
nonAMP150708	130	101-150
nonAMP150709	143	101-150
nonAMP150710	199	151-200
nonAMP150711	132	101-150
nonAMP150712	145	101-150
nonAMP150713	101	101-150
nonAMP150714	200	151-200
nonAMP150715	165	151-200
nonAMP150716	54	51-100
nonAMP150717	52	51-100
nonAMP150718	202	>200
nonAMP150719	161	151-200
nonAMP150720	80	51-100
nonAMP150721	152	151-200
nonAMP150722	243	>200
nonAMP150723	231	>200
nonAMP150724	206	>200
nonAMP150725	205	>200
nonAMP150726	155	151-200
nonAMP150727	175	151-200
nonAMP150728	249	>200
nonAMP150729	110	101-150
nonAMP150730	168	151-200
nonAMP150731	109	101-150
nonAMP150732	84	51-100
nonAMP150733	200	151-200
nonAMP150734	229	>200
nonAMP150735	135	101-150
nonAMP150736	217	>200
nonAMP150737	142	101-150
nonAMP150738	73	51-100
nonAMP150739	184	151-200
nonAMP150740	218	>200
nonAMP150741	128	101-150
nonAMP150742	86	51-100
nonAMP150743	242	>200
nonAMP150744	122	101-150
nonAMP150745	141	101-150
nonAMP150746	208	>200
nonAMP150747	238	>200
nonAMP150748	200	151-200
nonAMP150749	250	>200
nonAMP150750	104	101-150
nonAMP150751	182	151-200
nonAMP150752	72	51-100
nonAMP150753	176	151-200
